sndfile,tempo,cond,delay,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_practice.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,key_resp_2.keys,key_resp_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_9.keys,key_resp_9.rt,key_resp_5.keys,key_resp_5.rt,key_resp_8.keys,key_resp_8.rt,key_resp_10.keys,key_resp_10.rt,key_resp_6.keys,key_resp_6.rt,participant,session,date,expName,psychopyVersion,frameRate
./stimuli_2/tmp/strong_90_4.wav,90,strong,0.954779733,,,,,,,,,0,14,14,44,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20213305100332946, 0.9195665600709617, 1.7852864370215684, 2.4694615290500224, 3.186082703061402, 3.869177512009628, 4.519997772062197, 5.244689128012396, 5.902755520073697, 6.569744269014336, 7.302409086027183, 7.936713019036688, 8.636768438969739, 9.280128856073134, 10.903920300072059]",space,0.391805007,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_90_4.wav,90,veryweak,2.016753122,,,,,,,,,0,15,15,47,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.1686601371038705, 0.8118696130113676, 1.4191515740239993, 2.0526477050734684, 2.6860444040503353, 3.367130506085232, 4.002558393054642, 4.736451309057884, 5.436769770109095, 6.203417711076327, 6.952763736015186, 7.769742388045415, 8.519694712013006, 9.253835335024633, 10.803908624104224]",space,0.619112534,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_95_3.wav,95,weak,1.211244949,,,,,,,,,0,16,16,36,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00034755002707242966, 0.26993679301813245, 0.6258395529584959, 1.3364026009803638, 2.0774247189983726, 2.719510982045904, 3.458110725041479, 4.053069593035616, 4.703462574980222, 5.371942077064887, 6.05304597504437, 6.787503874045797, 7.4374011979671195, 8.103939034976065, 8.83744789706543, 9.920954070053995]",space,0.372792077,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_110_3.wav,110,medium,1.261621819,,,,,,,,,0,17,17,11,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0004480329807847738, 0.7019556980812922, 1.3348192180274054, 1.9692821060307324, 2.556857062038034, 3.169736151001416, 3.769499692018144, 4.391988135059364, 5.019092907081358, 5.618732001981698, 6.219798583071679, 6.908424093038775, 7.503329012077302, 8.136985176010057, 8.73596397403162, 9.425678952015005, 10.687114607077092]",space,0.340290597,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_100_4.wav,100,medium,1.110872109,,,,,,,,,0,18,18,35,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20200084405951202, 0.7239768870640546, 1.4350294690812007, 2.090801935060881, 2.736267640022561, 3.385450824047439, 4.0522160090040416, 4.667312298086472, 5.30087734607514, 5.9031480440171435, 6.56986195105128, 7.219332098029554, 7.85280066204723, 8.536887237103656, 9.22529721306637, 10.508277690038085]",space,0.468292854,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_90_4.wav,90,weak,2.068573348,,,,,,,,,0,19,19,16,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00044925499241799116, 0.6027154270559549, 1.2852094270056114, 1.869617470074445, 2.4909097410272807, 3.152306018047966, 3.835864066029899, 4.489024729002267, 5.169046126073226, 5.802446761983447, 6.436717770062387, 7.07732121902518, 7.787303147022612, 8.525505554047413, 9.251282211043872, 10.720714692026377]",space,0.453149922,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_90_3.wav,90,weak,1.336733562,,,,,,,,,0,20,20,29,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0005560549907386303, 0.5856788359815255, 1.0845880879787728, 1.7193385279970244, 2.3356634880183265, 3.0025133149465546, 3.685949931968935, 4.3197408959968016, 5.068651988985948, 5.718762613018043, 6.361108440905809, 7.085919686942361, 7.7525225839344785, 8.42034282698296, 9.08748619898688, 9.960113401990384, 10.686822759918869]",space,0.42714723,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_100_3.wav,100,veryweak,0.847269695,,,,,,,,,0,21,21,5,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0011531580239534378, 0.73402668396011, 1.657502401038073, 2.4200194189324975, 3.0412811619462445, 3.6862310499418527, 4.253019677940756, 4.869891474954784, 5.485919898957945, 6.157853318960406, 6.819722641026601, 7.558247404987924, 8.203574465936981, 8.886518092011102, 9.804289330961183, 10.503815780975856]",space,0.257112336,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_100_3.wav,100,weak,0.839761643,,,,,,,,,0,22,22,21,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.33521974505856633, 1.2355502729769796, 1.9182688869768754, 2.485789200058207, 3.0782561929663643, 3.7360300179570913, 4.319773894036189, 4.836409296956845, 5.436410240945406, 6.024341115029529, 6.636610627057962, 7.185926223988645, 7.719892801018432, 8.286144286976196, 8.886414502048865, 9.870580476010218, 10.570173820946366]",space,0.27921064,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_90_3.wav,90,medium,2.469674326,,,,,,,,,0,23,23,43,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.38884390995372087, 1.0193545300280675, 1.6363500079605728, 2.3515036930330098, 2.9606726670172065, 3.68619920196943, 4.3862800899660215, 5.086522452998906, 5.75411187694408, 6.380021951976232, 7.0048119380371645, 7.653251420939341, 8.288017967017367, 8.937827193993144, 9.821626296034083, 10.587674175039865]",space,0.376274666,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_105_4.wav,105,strong,1.061921396,,,,,,,,,0,24,24,23,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00037399004213511944, 0.7358324790839106, 1.3036105300998315, 1.8688238830072805, 2.4522427869960666, 3.0778480850858614, 3.620330117060803, 4.16977921500802, 4.719968665041961, 5.2875759419985116, 5.836640886031091, 6.403530432027765, 7.018652879050933, 7.520625314093195, 8.127543735085055, 8.70439869002439, 9.287118350039236, 9.904604668030515, 10.504054107004777]",space,0.285850183,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_110_4.wav,110,strong,1.993547288,,,,,,,,,0,25,25,9,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0008373409509658813, 0.6519842689158395, 1.2526154608931392, 1.8367206449620426, 2.419480432989076, 3.020174545934424, 3.6195890359813347, 4.2201320169260725, 4.8033768109744415, 5.387042844900861, 6.019628971000202, 6.603459388948977, 7.203747456893325, 7.820755776949227, 8.45380742289126, 9.038195678964257, 9.820522408932447, 10.78681451792363]",space,0.369233221,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_110_4.wav,110,medium,1.241259357,,,,,,,,,0,26,26,8,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0003851020010188222, 0.4502022579545155, 0.9023730549961329, 1.451867125928402, 2.035732029005885, 2.5360871700104326, 3.1357634000014514, 3.686130545916967, 4.202891155029647, 4.760845612967387, 5.336328233010136, 5.903534936020151, 6.452956091961823, 7.03642800799571, 7.652475319919176, 8.22605198493693, 8.801823724992573, 9.436568001983687]",space,0.308081284,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_105_4.wav,105,veryweak,1.632795828,,,,,,,,,0,27,27,12,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20247692009434104, 0.6527154720388353, 1.1694402140565217, 1.8521649109898135, 2.444229842047207, 2.9869946390390396, 3.574438563082367, 4.18713898700662, 4.73704739799723, 5.32060477999039, 5.9037716230377555, 6.5042232680134475, 7.1213115620194, 7.753478922997601, 8.325709196040407, 8.93746338202618, 9.571134678088129]",space,0.000369776,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_95_3.wav,95,medium,0.978788409,,,,,,,,,0,28,28,18,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.2941795689985156, 1.161031443043612, 1.8495656220475212, 2.5274188180919737, 3.1605989550007507, 3.7945893011055887, 4.444697977043688, 5.111514621064998, 5.678609118098393, 6.34525678306818, 6.954514038050547, 7.629012023098767, 8.262326012016274, 8.845467537059449, 9.494922393001616]",space,0.002277953,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_95_3.wav,95,strong,2.368023632,,,,,,,,,0,29,29,24,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.2365119979949668, 0.7191278029931709, 1.3360989540815353, 2.019663303042762, 2.6200113950762898, 3.2364960520062596, 3.886125121032819, 4.519242734066211, 5.1206255400320515, 5.753152213059366, 6.403113943058997, 7.019869946059771, 7.619828767026775, 8.244005107088014, 8.887585004093125, 10.020012423046865]",space,0.452692062,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_105_3.wav,105,strong,1.284684916,,,,,,,,,0,30,30,31,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20278531801886857, 0.819596546003595, 1.393094782019034, 1.9201105360407382, 2.5202500650193542, 3.0871699639828876, 3.620149801019579, 4.20375154807698, 4.76987880805973, 5.375386773026548, 5.92023757705465, 6.47001219401136, 7.586552888969891, 8.203822690993547, 8.7706745370524, 9.354034768999554, 10.30541703698691]",space,0.386386487,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_95_0.wav,95,perfect,2.010546628,,,,,,,,,0,31,31,30,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00046095799189060926, 0.4682209079619497, 0.899514497956261, 1.5520697839092463, 2.2023188769817352, 2.852055120980367, 3.502558581996709, 4.069910904974677, 4.717956452979706, 5.286177039961331, 5.95348359295167, 6.620034547988325, 7.253852462978102, 7.884738937951624, 8.537126741954125, 9.186775109963492, 9.870613939943723]",space,0.318992871,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_110_3.wav,110,veryweak,1.949351414,,,,,,,,,0,32,32,25,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0004669749177992344, 0.5188005419913679, 1.3689420350128785, 2.035973988007754, 2.653237576945685, 3.491147638997063, 4.167168530984782, 4.859709248994477, 5.70357522694394, 6.302787519991398, 7.170173386926763, 8.026066899998114, 8.703839345020242, 9.271187421982177, 10.004202240961604]",space,0.26413342,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/medium_100_3.wav,100,medium,0.922751793,,,,,,,,,0,33,33,45,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.35255398403387517, 0.9119373660068959, 1.3359675770625472, 1.8026779580395669, 2.308447865070775, 2.835385582060553, 3.3756102210609242, 3.9021747100632638, 4.362736226990819, 4.903578730067238, 5.4187885749852285, 5.85305715398863, 6.536810348043218, 7.070424563018605, 7.588008102029562, 8.12027738802135, 8.603325836011209, 9.16986192506738, 10.52054436900653]",space,0.240259454,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_90_3.wav,90,strong,1.624412594,,,,,,,,,0,34,34,37,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20198194007389247, 1.0024976960849017, 1.869550707982853, 2.5200393419945613, 3.220130432047881, 3.9361214670352638, 4.60338025202509, 5.286848710034974, 5.970284680020995, 6.663821593043394, 7.4869411420077085, 8.093711320078, 8.80217265104875, 9.47096763306763, 10.937750452081673]",space,0.491662609,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_105_1.wav,105,perfect,1.959889081,,,,,,,,,0,35,35,13,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0004599969834089279, 0.13577047805301845, 0.785834640963003, 1.3859558160183951, 2.0029251100495458, 2.569876427995041, 3.173896391992457, 3.7534901660401374, 4.320284976041876, 4.887196316965856, 5.45080297102686, 6.037263142992742, 6.623143402975984, 7.2026684019947425, 7.770109341945499, 8.30334295402281, 8.878674656967632, 9.869830440031365, 10.487339781946503]",space,0.286180213,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_95_4.wav,95,veryweak,1.292204307,,,,,,,,,0,36,36,22,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.21919174795038998, 0.5096123799448833, 0.7274400179740041, 1.203461533994414, 1.7533123609609902, 2.354151785024442, 2.9920903239399195, 3.6370281300041825, 4.237016414990649, 4.870094122015871, 5.491949051036499, 6.103562116040848, 6.669858393957838, 7.236909852945246, 7.853970316937193, 8.47124469699338, 9.088071977021173, 9.920668413979001]",space,0.302537136,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_105_3.wav,105,weak,1.878567123,,,,,,,,,0,37,37,49,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.00037124601658433676, 0.5355124429333955, 1.1185935649555176, 1.7862808699719608, 2.385998919024132, 3.124493115930818, 3.819066595984623, 4.491799238952808, 5.201252950006165, 5.871723767952062, 6.587403449928388, 7.286714168032631, 7.967749682022259, 8.619446689961478, 9.320266215945594, 10.168607549974695]",space,0.313606363,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/weak_105_4.wav,105,weak,2.379793212,,,,,,,,,0,38,38,40,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0007024360820651054, 0.2522932320134714, 0.9861232390394434, 1.6335857230005786, 2.2412141470704228, 2.952501418069005, 3.5517645850777626, 4.235899219056591, 4.828134187031537, 5.617394077009521, 6.220358934020624, 6.820255113067105, 7.386208250070922, 7.986964856041595, 8.586906563024968, 9.203669417067431, 10.001647151075304]",space,0.293173436,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_90_0.wav,90,perfect,1.847135014,,,,,,,,,0,39,39,34,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.4859064179472625, 1.0525350759271532, 1.703183486009948, 2.4179273219779134, 3.0533532690024003, 3.7294535900000483, 4.4177069059805945, 5.052708607981913, 5.687274138908833, 6.370663936017081, 7.036705574020743, 7.703901175991632, 8.327166924951598, 8.984800577978604, 9.853908179909922]",space,0.019723145,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_105_3.wav,105,veryweak,1.505363686,,,,,,,,,0,40,40,7,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.20263958803843707, 0.8686253620544448, 1.3258172700880095, 1.8193291140487418, 2.4018282999750227, 3.019184326985851, 3.691737561021, 4.302930237026885, 4.953094462980516, 5.51981303805951, 6.243403349071741, 6.871211905032396, 7.503141934983432, 8.119872677023523, 8.689112590043806, 9.336843330063857, 10.837670517037623]",space,0.491754851,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_100_4.wav,100,strong,1.339819873,,,,,,,,,0,41,41,48,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.15243633708450943, 0.6359221930615604, 1.2026109320577234, 1.802575876004994, 2.4525984310312197, 3.0698567560175434, 3.6860614100005478, 4.303812014055438, 4.886022065067664, 5.486621886026114, 6.070264814072289, 6.737011642078869, 7.351166527019814, 7.98752201301977, 8.62662164203357, 9.221010014996864, 10.870871254010126]",space,0.336703212,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_110_4.wav,110,veryweak,1.40560941,,,,,,,,,0,42,42,20,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.169341137050651, 0.8128187140682712, 1.2362660630606115, 1.836690737050958, 2.4032330319751054, 3.0037228260189295, 3.5368228669976816, 4.053347403067164, 4.520383549039252, 5.003135145059787, 5.570295169018209, 6.153929193038493, 6.704544707085006, 7.22529099707026, 7.7373802630463615, 8.23725003306754, 8.760039129992947, 9.287786085042171, 10.12133657198865]",space,1.330698021,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_95_3.wav,95,veryweak,2.160580058,,,,,,,,,0,43,43,32,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0006738250376656651, 0.5859796199947596, 1.1364412419497967, 1.7410888669546694, 2.287024733959697, 2.9077564999461174, 3.520545806037262, 4.069739024038427, 4.7934009389718994, 5.370226545026526, 5.970289965043776, 6.569715852034278, 7.187104120966978, 7.804401344037615, 8.392128361971118, 8.920240210019983, 9.77061921893619, 10.855665658949874]",space,0.474537159,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_110_3.wav,110,strong,2.128797508,,,,,,,,,0,44,44,6,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.15189386706333607, 0.6026691340375692, 1.1028727400116622, 1.5861308539751917, 2.152468007057905, 2.6687480820110068, 3.1860235730418935, 3.7073615880217403, 4.236451674019918, 4.759306577034295, 5.236875038011931, 5.802814412047155, 6.353027158998884, 6.875977004063316, 7.386877326061949, 7.886421766015701, 8.410582827054895, 8.970024609006941, 9.754746505059302]",space,0.136704463,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_105_0.wav,105,perfect,2.471825489,,,,,,,,,0,45,45,10,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0003410540521144867, 0.22736039804294705, 0.7688322579488158, 1.3527515910100192, 1.9860576019855216, 2.5029332790290937, 3.1195730400504544, 3.702611615997739, 4.308169833966531, 4.853283765958622, 5.403349012020044, 5.9528668619459495, 6.519847000017762, 7.120498250937089, 7.709881515009329, 8.270197242032737, 8.853233349043876, 9.736301413038746]",space,0.444711033,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/strong_100_3.wav,100,strong,1.465470035,,,,,,,,,0,46,46,41,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.0003427179763093591, 0.5191003079526126, 1.26854356599506, 1.9582978109829128, 2.586865540011786, 3.2697915519820526, 3.9198718229308724, 4.602488485979848, 5.286584671004675, 5.876551412977278, 6.536355298943818, 7.186873502912931, 7.853739882004447, 8.487703106948175, 9.137258469942026, 10.053177669993602]",space,0.319368064,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/vweak_90_3.wav,90,veryweak,0.809862107,,,,,,,,,0,47,47,42,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.30901700898539275, 0.7358555319951847, 1.3183136390289292, 1.9414520430145785, 2.552462631952949, 3.202994293998927, 3.8268984430469573, 4.452083996962756, 5.102782272966579, 5.736609796993434, 6.468077310943045, 7.136599460034631, 7.769683814956807, 8.404036276042461, 9.002966549945995, 10.053809061995707]",space,0.308304612,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_90_1.wav,90,perfect,0.943708829,,,,,,,,,0,48,48,38,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.26913131203036755, 0.9363589669810608, 1.6413812240352854, 2.2526953240158036, 2.9361889619613066, 3.574640823993832, 4.23646813002415, 4.853212121990509, 5.469766128924675, 6.1194097170373425, 6.82057362399064, 7.469983014976606, 8.094350088969804, 8.687099884962663, 9.351525450008921]",space,0.323100803,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456
./stimuli_2/tmp/perfect_110_0.wav,110,perfect,1.676060829,,,,,,,,,0,49,49,14,,,,,,,,,,,,,,,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.18506813002750278, 0.8691405539866537, 1.368823554017581, 1.9190274439752102, 2.435098099987954, 2.9863220669794828, 3.5526468750322238, 4.108555258950219, 4.63527540396899, 5.193977857939899, 5.7359310479369015, 6.268396514002234, 6.808075845008716, 7.353057974949479, 7.919909995049238, 8.452783346991055, 9.739645330002531]",space,0.368149319,BB,1,2019_Jul_20_1606,rev-kura_tap_2blocks,3.0.6,60.08821456